,Cenefas,Enlaces,id,Nombre,Other
155,258A00 - Complejo Judicial Paloquemao,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=141,258A00,Complejo Judicial Paloquemao,
156,258B00 - Complejo Judicial Paloquemao,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=142,258B00,Complejo Judicial Paloquemao,
157,326A00 - Av. Caracas,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=159,326A00,Av. Caracas,
158,327A00 - Colegio San Pedro Nolasco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=160,327A00,Colegio San Pedro Nolasco,
159,841A00 - Br. Colombia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=161,841A00,Br. Colombia,
160,012A04 - Hsp. Infantil San José,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=168,012A04,Hsp. Infantil San José,
161,012B04 - Hsp. Infantil San José,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=169,012B04,Hsp. Infantil San José,
162,013A04 - Pq. Público Modelo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=170,013A04,Pq. Público Modelo,
163,013B04 - Pq. Público Modelo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=171,013B04,Pq. Público Modelo,
164,120A04 - Colegio Cooperativo Unión Social,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=174,120A04,Colegio Cooperativo Unión Social,
165,120B04 - Colegio Cooperativo Unión Social,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=175,120B04,Colegio Cooperativo Unión Social,
166,121A04 - Avenida La Esmeralda,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=172,121A04,Avenida La Esmeralda,
167,121B04 - Avenida La Esmeralda,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=173,121B04,Avenida La Esmeralda,
168,128A04 - Br. San Fernando Occidental,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=176,128A04,Br. San Fernando Occidental,
169,128B04 - Br. San Fernando Occidental,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=177,128B04,Br. San Fernando Occidental,
170,184A05 - C.C. Mi Placita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=178,184A05,C.C. Mi Placita,
171,184B05 - C.C. Mi Placita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=179,184B05,C.C. Mi Placita,
172,185A05 - IED Centro Obrero,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=180,185A05,IED Centro Obrero,
173,185B05 - IED Centro Obrero,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=181,185B05,IED Centro Obrero,
174,328A00 - Br. Alcázares,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=162,328A00,Br. Alcázares,
175,328B00 - Br. Alcázares,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=163,328B00,Br. Alcázares,
176,329A00 - Br. La Paz,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=164,329A00,Br. La Paz,
177,329B00 - Br. La Paz,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=165,329B00,Br. La Paz,
178,330A00 - Cementerio Chapinero,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=166,330A00,Cementerio Chapinero,
179,330B00 - Cementerio Chapinero,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=167,330B00,Cementerio Chapinero,
180,002A00 - Br. San Felipe,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=196,002A00,Br. San Felipe,
181,003A04 - Br. 12 de Octubre,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=200,003A04,Br. 12 de Octubre,
182,004A00 - Br. Los Alcázares Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=198,004A00,Br. Los Alcázares Norte,
183,051A00 - Iglesia Siervas de María,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=197,051A00,Iglesia Siervas de María,
184,073A04 - Parroquia San Fernando Rey,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=201,073A04,Parroquia San Fernando Rey,
185,095A00 - Sede Comunal 11 de Noviembre,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=199,095A00,Sede Comunal 11 de Noviembre,
186,149A00 - IED Alemania Solidaria Sede C,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=186,149A00,IED Alemania Solidaria Sede C,
187,149B00 - IED Alemania Solidaria Sede C,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=187,149B00,IED Alemania Solidaria Sede C,
188,150A00 - Colegio Marillac,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=188,150A00,Colegio Marillac,
189,150B00 - Colegio Marillac,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=189,150B00,Colegio Marillac,
190,151A00 - Almacenes Tía,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=190,151A00,Almacenes Tía,
191,151B00 - Almacenes Tía,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=191,151B00,Almacenes Tía,
192,186A05 - Pq. Público Modelo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=182,186A05,Pq. Público Modelo,
193,186B05 - Pq. Público Modelo,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=183,186B05,Pq. Público Modelo,
194,187A05 - Hsp. Infantil San José,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=184,187A05,Hsp. Infantil San José,
195,187B05 - Hsp. Infantil San José,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=185,187B05,Hsp. Infantil San José,
196,313A00 - Br. San Felipe,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=195,313A00,Br. San Felipe,
197,314A00 - Universidad Pedagógica Nacional,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=193,314A00,Universidad Pedagógica Nacional,
198,315A00 - Centro Comercial Av Chile,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=192,315A00,Centro Comercial Av Chile,
199,398A00 - Br. Porciúncula,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=194,398A00,Br. Porciúncula,
200,113A04 - Br. Tabora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=221,113A04,Br. Tabora,
201,114A04 - Br. Tabora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=218,114A04,Br. Tabora,
202,114B04 - Br. Tabora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=219,114B04,Br. Tabora,
203,114C04 - Br. Tabora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=220,114C04,Br. Tabora,
204,115A04 - Br. Santa María,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=217,115A04,Br. Santa María,
205,115B04 - Br. Santa María,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=216,115B04,Br. Santa María,
206,115C04 - Br. Santa María,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=215,115C04,Br. Santa María,
207,116A04 - Br. Bonanza,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=213,116A04,Br. Bonanza,
208,116B04 - Br. Bonanza,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=212,116B04,Br. Bonanza,
209,116C04 - Br. Bonanza,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=214,116C04,Br. Bonanza,
210,117A04 - CAI Las Ferias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=207,117A04,CAI Las Ferias,
211,117B04 - CAI Las Ferias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=206,117B04,CAI Las Ferias,
212,117C04 - CAI Las Ferias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=208,117C04,CAI Las Ferias,
213,118A04 - Br. Las Ferias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=204,118A04,Br. Las Ferias,
214,118B04 - Br. Las Ferias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=203,118B04,Br. Las Ferias,
215,118C04 - Br. Las Ferias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=205,118C04,Br. Las Ferias,
216,119A04 - San Fernando Occidental,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=202,119A04,San Fernando Occidental,
217,157A04 - Br. Las Ferias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=210,157A04,Br. Las Ferias,
218,157B04 - Br. Las Ferias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=209,157B04,Br. Las Ferias,
219,157C04 - Br. Las Ferias,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=211,157C04,Br. Las Ferias,
220,113B04 - Br. Tabora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=222,113B04,Br. Tabora,
221,113C04 - Br. Tabora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=223,113C04,Br. Tabora,
222,122A04 - Br. Florencia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=229,122A04,Br. Florencia,
223,122B04 - Br. Florencia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=230,122B04,Br. Florencia,
224,122C04 - Br. Florencia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=228,122C04,Br. Florencia,
225,123A04 - Br. Santa Rosita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=233,123A04,Br. Santa Rosita,
226,123B04 - Br. Santa Rosita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=232,123B04,Br. Santa Rosita,
227,123C04 - Br. Santa Rosita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=231,123C04,Br. Santa Rosita,
228,124A04 - Br. El Cedro,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=235,124A04,Br. El Cedro,
229,124B04 - Br. El Cedro,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=234,124B04,Br. El Cedro,
230,125A04 - Br. Álamos Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=239,125A04,Br. Álamos Norte,
231,125B04 - Br. Álamos Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=238,125B04,Br. Álamos Norte,
232,126A04 - Pq. Público Plazuelas del Virrey,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=241,126A04,Pq. Público Plazuelas del Virrey,
233,126B04 - Pq. Público Plazuelas del Virrey,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=240,126B04,Pq. Público Plazuelas del Virrey,
234,309A04 - Br. Almería,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=225,309A04,Br. Almería,
235,309B04 - Br. Almería,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=226,309B04,Br. Almería,
236,309C04 - Br. Almería,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=224,309C04,Br. Almería,
237,309D04 - Br. Almería,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=227,309D04,Br. Almería,
238,441A04 - Br. Álamos Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=237,441A04,Br. Álamos Norte,
239,441B04 - Br. Álamos Norte,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=236,441B04,Br. Álamos Norte,
240,063A04 - Pq. Público Villa Amalia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=242,063A04,Pq. Público Villa Amalia,
241,170A05 - Br. Zarzamora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=257,170A05,Br. Zarzamora,
242,170B05 - Br. Zarzamora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=256,170B05,Br. Zarzamora,
243,170C05 - Br. Zarzamora,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=255,170C05,Br. Zarzamora,
244,171A05 - Br. Álamos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=254,171A05,Br. Álamos,
245,171B05 - Br. Álamos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=253,171B05,Br. Álamos,
246,171C05 - Br. Álamos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=252,171C05,Br. Álamos,
247,172A05 - C.C. Diver Plaza Álamos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=251,172A05,C.C. Diver Plaza Álamos,
248,172B05 - C.C. Diver Plaza Álamos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=250,172B05,C.C. Diver Plaza Álamos,
249,173A05 - Br. Álamos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=247,173A05,Br. Álamos,
250,173B05 - Br. Álamos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=246,173B05,Br. Álamos,
251,174A05 - Pq. Público Plazuelas del Virrey,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=244,174A05,Pq. Público Plazuelas del Virrey,
252,174B05 - Pq. Público Plazuelas del Virrey,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=245,174B05,Pq. Público Plazuelas del Virrey,
253,175A05 - Pq. Villa Amalia,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=243,175A05,Pq. Villa Amalia,
254,177A05 - Avenida Ciudad de Cali,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=259,177A05,Avenida Ciudad de Cali,
255,177B05 - Avenida Ciudad de Cali,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=261,177B05,Avenida Ciudad de Cali,
256,177C05 - Avenida Ciudad de Cali,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=260,177C05,Avenida Ciudad de Cali,
257,177D05 - Avenida Ciudad de Cali,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=258,177D05,Avenida Ciudad de Cali,
258,478A05 - Br. Álamos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=248,478A05,Br. Álamos,
259,478B05 - Br. Álamos,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=249,478B05,Br. Álamos,
260,176A05 - Br. Santa Helenita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=265,176A05,Br. Santa Helenita,
261,176B05 - Br. Santa Helenita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=263,176B05,Br. Santa Helenita,
262,176C05 - Br. Santa Helenita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=262,176C05,Br. Santa Helenita,
263,176D05 - Br. Santa Helenita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=264,176D05,Br. Santa Helenita,
264,178A05 - Br. Santa Helenita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=267,178A05,Br. Santa Helenita,
265,178B05 - Br. Santa Helenita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=268,178B05,Br. Santa Helenita,
266,178C05 - Br. Santa Helenita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=266,178C05,Br. Santa Helenita,
267,178D05 - Br. Santa Helenita,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=269,178D05,Br. Santa Helenita,
268,179A05 - Br. Boyacá,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=270,179A05,Br. Boyacá,
269,179B05 - Br. Boyacá,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=272,179B05,Br. Boyacá,
270,179C05 - Br. Boyacá,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=271,179C05,Br. Boyacá,
271,180A05 - Br. Palo Blanco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=273,180A05,Br. Palo Blanco,
272,180B05 - Br. Palo Blanco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=274,180B05,Br. Palo Blanco,
273,180C05 - Br. Palo Blanco,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=275,180C05,Br. Palo Blanco,
274,181A05 - Br. La Estrada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=276,181A05,Br. La Estrada,
275,181B05 - Br. La Estrada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=277,181B05,Br. La Estrada,
276,181C05 - Br. La Estrada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=278,181C05,Br. La Estrada,
277,182A05 - Br. La Estrada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=279,182A05,Br. La Estrada,
278,182B05 - Br. La Estrada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=280,182B05,Br. La Estrada,
279,182C05 - Br. La Estrada,https://www.transmilenio.gov.co/loader.php?lServicio=Rutas&lTipo=busqueda&lFuncion=paradas&paradero=281,182C05,Br. La Estrada,
